BATCH,PROG,WEEK,DATE,MON,DAY,YEAR,LOCATION,RM,SHORE,GEAR,Experimental_Net_ID,BPER,GPER,SET_SAMP,CLDCV,WINDD,WINDV,WAVEH,AIRT,TWTEMP,TCOND,TTDS,TSAL,TDOPERC,TDO,TPH,BWTEMP,BCOND,BTDS,BSAL,BDOPERC,BDO,BPH,AVG_DEPTH,Bottom Line Loc,COMMENTS,SURVEY,TVEL,BVEL,Secchi,Reviewed/Entered,First Check,Second Check,Third Check,Habitat,GPS Point
200717619,12,27,7/12/2007,7,12,2007,ROGERS POINT,80,,3,,1,1,,,,,,,,,,,,,,,,,,,,,70.5,,USFWS,,,,,,,,,,
200717620,12,27,7/12/2007,7,12,2007,ROGERS POINT,80,,3,,1,1,,,,,,,,,,,,,,,,,,,,,68,,USFWS,,,,,,,,,,
200717621,12,27,7/13/2007,7,13,2007,NORRIE PIONT - AFRAME HOUSE,83,,3,,1,1,,,,,,,,,,,,,,,,,,,,,66,,USFWS,,,,,,,,,,
200717622,12,27,7/13/2007,7,13,2007,NORRIE PIONT - AFRAME HOUSE,83,,3,,1,1,,,,,,,,,,,,,,,,,,,,,66,,USFWS,,,,,,,,,,
200717623,12,27,7/13/2007,7,13,2007,NORRIE PIONT - AFRAME HOUSE,83,,3,,1,1,,,,,,,,,,,,,,,,,,,,,59,,USFWS,,,,,,,,,,
200717624,12,27,7/13/2007,7,13,2007,NORRIE PIONT - AFRAME HOUSE,83,,3,,1,1,,,,,,,,,,,,,,,,,,,,,61.5,,USFWS,,,,,,,,,,
200717625,12,17,4/30/2007,4,30,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,7,5,1,,,,,,,,,,,,,,,,27.5,,,,,,,,,,,,
200717626,12,17,4/30/2007,4,30,2007,HAV BAY - PANCO,40,3,3,,,,,1,7,5,1,,,,,,,,,,,,,,,,32.5,,,,,,,,,,,,
200717627,12,17,5/1/2007,5,1,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,1,3,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717628,12,17,5/1/2007,5,1,2007,HAV BAY - PANCO,40,3,3,,,,,2,1,3,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717629,12,17,5/1/2007,5,1,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,1,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717630,12,17,5/1/2007,5,1,2007,HAV BAY - PANCO,40,3,3,,,,,2,1,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717631,12,17,5/2/2007,5,2,2007,HAV BAY - CROTON POINT,34,3,3,,,,,5,1,7,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717632,12,17,5/2/2007,5,2,2007,HAV BAY - PANCO,40,3,3,,,,,5,1,7,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717633,12,17,5/2/2007,5,2,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,7,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717634,12,17,5/2/2007,5,2,2007,HAV BAY - PANCO,40,3,3,,,,,1,1,7,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717635,12,17,5/3/2007,5,3,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717636,12,17,5/3/2007,5,3,2007,HAV BAY - PANCO,40,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717637,12,17,5/3/2007,5,3,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717638,12,17,5/3/2007,5,3,2007,HAV BAY - PANCO,40,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717639,12,17,5/4/2007,5,4,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717640,12,17,5/4/2007,5,4,2007,HAV BAY - PANCO,40,3,3,,,,,1,1,7,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717641,12,18,5/9/2007,5,9,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,5,5,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717642,12,18,5/9/2007,5,9,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,5,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717643,12,18,5/9/2007,5,9,2007,JONES POINT,43,1,3,,,,,1,5,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717644,12,18,5/9/2007,5,9,2007,HAV BAY - BOWLINE,36,1,3,,,,,1,5,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717645,12,18,5/9/2007,5,9,2007,JONES POINT,43,1,3,,,,,1,5,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717646,12,18,5/10/2007,5,10,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717647,12,18,5/10/2007,5,10,2007,JONES POINT,43,1,3,,,,,4,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717648,12,18,5/10/2007,5,10,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,5,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717649,12,18,5/10/2007,5,10,2007,JONES POINT,43,1,3,,,,,3,5,10,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717650,12,19,5/15/2007,5,15,2007,HAV BAY - STONY POINT,40,3,3,,,,,3,6,10,2,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717651,12,19,5/15/2007,5,15,2007,HAV BAY - STONY POINT,40,3,3,,,,,4,4,7,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717652,12,19,5/16/2007,5,16,2007,HAV BAY - STONY POINT,40,3,3,,,,,2,5,3,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717653,12,20,5/21/2007,5,21,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,1,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717654,12,20,5/21/2007,5,21,2007,HAV BAY - BOWLINE,36,3,3,,,,,2,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717655,12,20,5/21/2007,5,21,2007,HAV BAY - PANCO,40,3,3,,,,,2,1,3,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717656,12,20,5/21/2007,5,21,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717657,12,20,5/21/2007,5,21,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,1,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717658,12,20,5/21/2007,5,21,2007,HAV BAY - PANCO,40,3,3,,,,,1,1,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717659,12,20,5/22/2007,5,22,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,0,0,1,,17.32,256,,0.14,,8.99,7.69,16.94,514,,0.3,,,7.55,30,,,,,,,,,,,,
200717660,12,20,5/22/2007,5,22,2007,HAV BAY - BOWLINE,36,3,3,,,,,2,4,3,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717661,12,20,5/22/2007,5,22,2007,HAV BAY - PANCO,40,3,3,,,,,2,4,3,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717662,12,20,5/22/2007,5,22,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,5,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717663,12,20,5/22/2007,5,22,2007,HAV BAY - PANCO,40,3,3,,,,,1,5,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717664,12,20,5/22/2007,5,22,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,5,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717665,12,20,5/23/2007,5,23,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717666,12,20,5/23/2007,5,23,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717667,12,20,5/23/2007,5,23,2007,HAV BAY - PANCO,40,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717668,12,20,5/23/2007,5,23,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,5,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717669,12,20,5/23/2007,5,23,2007,HAV BAY - BOWLINE,36,3,3,,,,,2,5,10,2,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717670,12,20,5/23/2007,5,23,2007,HAV BAY - PANCO,40,3,3,,,,,2,5,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717671,12,20,5/24/2007,5,24,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717672,12,20,5/24/2007,5,24,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717673,12,20,5/24/2007,5,24,2007,HAV BAY - PANCO,40,3,3,,,,,1,0,0,1,,17.78,215,,0.12,,8.87,7.6,17.45,245,,0.14,,8.6,7.7,30,,,,,,,,,,,,
200717674,12,20,5/24/2007,5,24,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717675,12,20,5/24/2007,5,24,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717676,12,20,5/24/2007,5,24,2007,HAV BAY - PANCO,40,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717677,12,21,5/29/2007,5,29,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717678,12,21,5/29/2007,5,29,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,2,10,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717679,12,21,5/29/2007,5,29,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,2,1,2,,19.9,4271,,2.54,,8.18,7.64,18.77,4924,,3.07,,7.91,7.55,35,,,,,,,,,,,,
200717680,12,21,5/29/2007,5,29,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717681,12,21,5/30/2007,5,30,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717682,12,21,5/30/2007,5,30,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,18.9,4192,,2.55,,7.93,7.56,18.64,8551,,5.54,,7.47,7.56,35,,,,,,,,,,,,
200717683,12,21,5/30/2007,5,30,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,0,0,1,,19.67,7464,,4.6,,7.53,7.59,19.05,10393,,6.7,,7.26,7.56,30,,,,,,,,,,,,
200717684,12,21,5/30/2007,5,30,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717685,12,21,5/31/2007,5,31,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,2,1,,19.37,5942,,3.66,,7.6,7.64,19.01,9838,,6.31,,7.29,7.56,30,,,,,,,,,,,,
200717686,12,21,5/31/2007,5,31,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717687,12,21,5/31/2007,5,31,2007,HAV BAY - CROTON POINT,34,3,3,,,,,2,5,3,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717688,12,23,5/31/2007,5,31,2007,HAV BAY - BOWLINE,36,3,3,,,,,2,5,3,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717689,12,23,6/11/2007,6,11,2007,HAV BAY-JAIL,33,3,3,,,,,,,,,,23.24,6388,,3.62,,6.96,7.64,22,9586,,5.75,,6.47,7.57,37,,,,,,,,,,,,
200717690,12,23,6/11/2007,6,11,2007,HAV BAY - CROTON POINT,34,3,3,,,,,,,,,,23.24,6388,,3.62,,6.96,7.64,22,9586,,5.75,,6.47,7.57,30,,,,,,,,,,,,
200717691,12,23,6/11/2007,6,11,2007,HAV BAY - BOWLINE,36,3,3,,,,,,,,,,23.24,6388,,3.62,,6.96,7.64,22,9586,,5.75,,6.47,7.57,27,,,,,,,,,,,,
200717692,12,23,6/11/2007,6,11,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717693,12,23,6/11/2007,6,11,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,1,10,2,,23,6696,,3.7,,,7.69,22.15,10900,,6.4,,,7.6,30,,,,,,,,,,,,
200717694,12,23,6/12/2007,6,12,2007,HAV BAY-JAIL,33,3,3,,,,,1,1,10,2,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717695,12,23,6/12/2007,6,12,2007,HAV BAY - CROTON POINT,34,3,3,,,,,1,1,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717696,12,23,6/12/2007,6,12,2007,HAV BAY - BOWLINE,36,3,3,,,,,1,1,10,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717697,12,23,6/12/2007,6,12,2007,HAV BAY-JAIL,33,3,3,,,,,1,1,10,2,,22.8,8815,,4.9,,,7.7,22.2,10390,,5.9,,,7.7,35,,,,,,,,,,,,
200717698,12,23,6/13/2007,6,13,2007,HAV BAY-JAIL,33,3,3,,,,,4,4,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717699,12,23,6/13/2007,6,13,2007,HAV BAY - CROTON POINT,34,3,3,,,,,4,4,5,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,
200717700,12,23,6/13/2007,6,13,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,4,5,1,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717701,12,23,6/13/2007,6,13,2007,HAV BAY-JAIL,33,3,3,,,,,4,4,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717702,12,23,6/13/2007,6,13,2007,HAV BAY - CROTON POINT,34,3,3,,,,,4,4,,,,,,,,,,,,,,,,,,30,,net twisted,,,,,,,,,,
200717703,12,23,6/13/2007,6,13,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,4,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
200717704,12,23,6/14/2007,6,14,2007,HAV BAY-JAIL,33,3,3,,,,,4,4,3,1,,21.77,10097,,6.11,,6.52,7.68,21.65,11209,,6.83,,6.51,7.67,35,,,,,,,,,,,,
200717705,12,23,6/14/2007,6,14,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,4,3,1,,22.6,7500,,4.36,,6.58,7.7,22.17,10951,,6.62,,6.1,7.56,35,,,,,,,,,,,,
200717706,12,23,6/14/2007,6,14,2007,HAV BAY-JAIL,33,3,3,,,,,4,4,3,1,,,,,,,,,,,,,,,,35,,net twisted,,,,,,,,,,
200717707,12,23,6/14/2007,6,14,2007,HAV BAY - BOWLINE,36,3,3,,,,,4,0,0,1,,,,,,,,,,,,,,,,35,,net twisted,,,,,,,,,,
200717708,12,25,6/25/2007,6,25,2007,NORRIE POINT - ESOPUS ISLAND EAST SHORE,84,3,3,,,,,1,5,5,1,,23.23,255,,0.12,,7.2,7.53,23.25,254,,0.12,,7.23,7.59,,,,,,,,,,,,,
200717709,12,25,6/25/2007,6,25,2007,NORRIE POINT - ESOPUS ISLAND EAST SHORE,84,3,3,,,,,1,5,5,1,,23.23,255,,0.12,,7.2,7.53,23.25,254,,0.12,,7.23,7.59,,,,,,,,,,,,,
200717710,12,25,6/25/2007,6,25,2007,NORRIE POINT - ESOPUS ISLAND EAST SHORE,84,3,3,,,,,1,5,5,1,,23.23,255,,0.12,,7.2,7.53,23.25,254,,0.12,,7.23,7.59,,,,,,,,,,,,,
200717711,12,25,6/25/2007,6,25,2007,ROGERS POINT,80,2,3,,,,,4,5,10,1,,24.03,254,,0.12,,7.7,7.58,23.3,249,,0.12,,7.29,7.5,,,,,,,,,,,,,
200717712,12,25,6/25/2007,6,25,2007,ROGERS POINT,80,2,3,,,,,4,5,10,1,,24.03,254,,0.12,,7.7,7.58,23.3,249,,0.12,,7.29,7.5,,,tree in net,,,,,,,,,,
200717713,12,25,6/25/2007,6,25,2007,ROGERS POINT,80,2,3,,,,,4,5,10,1,,24.03,254,,0.12,,7.7,7.58,23.3,249,,0.12,,7.29,7.5,,,,,,,,,,,,,
200717714,12,25,6/25/2007,6,25,2007,ROGERS POINT,80,2,3,,,,,4,5,10,1,,24.03,254,,0.12,,7.7,7.58,23.3,249,,0.12,,7.29,7.5,,,,,,,,,,,,,
200717715,12,25,6/26/2007,6,26,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,1,0,0,1,,23.65,263,,0.13,,7.19,7.62,23.64,263,,0.13,,7.1,7.57,,,,,,,,,,,,,
200717716,12,25,6/26/2007,6,26,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,1,0,0,1,,23.65,263,,0.13,,7.19,7.62,23.64,263,,0.13,,7.1,7.57,,,,,,,,,,,,,
200717717,12,25,6/26/2007,6,26,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,1,0,0,1,,23.65,263,,0.13,,7.19,7.62,23.64,263,,0.13,,7.1,7.57,,,,,,,,,,,,,
200717718,12,25,6/26/2007,6,26,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,1,0,0,1,,23.65,263,,0.13,,7.19,7.62,23.64,263,,0.13,,7.1,7.57,,,,,,,,,,,,,
200717719,12,25,6/26/2007,6,26,2007,ROGERS POINT,80,3,3,,,,,1,5,3,1,,23.56,248,,0.12,,7.45,7.44,23.41,247,,0.12,,7.29,7.43,,,,,,,,,,,,,
200717720,12,25,6/26/2007,6,26,2007,ROGERS POINT,80,3,3,,,,,1,5,3,1,,23.56,248,,0.12,,7.45,7.44,23.41,247,,0.12,,7.29,7.43,,,,,,,,,,,,,
200717721,12,25,6/26/2007,6,26,2007,ROGERS POINT,80,3,3,,,,,1,5,3,1,,23.56,248,,0.12,,7.45,7.44,23.41,247,,0.12,,7.29,7.43,,,,,,,,,,,,,
200717722,12,25,6/26/2007,6,26,2007,ROGERS POINT,80,3,3,,,,,1,5,3,1,,23.56,248,,0.12,,7.45,7.44,23.41,247,,0.12,,7.29,7.43,,,,,,,,,,,,,
200717723,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.1,269,,0.13,,7.32,7.6,24,270,,0.13,,7.28,7.58,65,,,,,,,,,,,,
200717724,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.1,269,,0.13,,7.32,7.6,24,270,,0.13,,7.28,7.58,70,,,,,,,,,,,,
200717725,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.1,269,,0.13,,7.32,7.6,24,270,,0.13,,7.28,7.58,65,,,,,,,,,,,,
200717726,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,5,1,,24.1,269,,0.13,,7.32,7.6,24,270,,0.13,,7.28,7.58,70,,,,,,,,,,,,
200717727,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,7,1,,25.08,267,,0.13,,7.49,7.61,23.91,259,,0.12,,7.11,7.55,70,,,,,,,,,,,,
200717728,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,7,1,,25.08,267,,0.13,,7.49,7.61,23.91,259,,0.12,,7.11,7.55,65,,,,,,,,,,,,
200717729,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,7,1,,25.08,267,,0.13,,7.49,7.61,23.91,259,,0.12,,7.11,7.55,40,,,,,,,,,,,,
200717730,12,25,6/27/2007,6,27,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,7,1,,25.08,267,,0.13,,7.49,7.61,23.91,259,,0.12,,7.11,7.55,45,,,,,,,,,,,,
200717731,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,10,1,,24.4,275,,0.13,,7.2,7.66,24.3,271,,0.13,,7.05,7.65,60,,,,,,,,,,,,
200717732,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,10,1,,24.4,275,,0.13,,7.2,7.66,24.3,271,,0.13,,7.05,7.65,50,,,,,,,,,,,,
200717733,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,10,1,,24.4,275,,0.13,,7.2,7.66,24.3,271,,0.13,,7.05,7.65,45,,,,,,,,,,,,
200717734,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,10,1,,24.4,275,,0.13,,7.2,7.66,24.3,271,,0.13,,7.05,7.65,65,,,,,,,,,,,,
200717735,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,6,10,1,,24.9,267,,0.13,,7.34,7.6,24.1,264,,0.13,,6.95,7.55,60,,,,,,,,,,,,
200717736,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,6,10,1,,24.9,267,,0.13,,7.34,7.6,24.1,264,,0.13,,6.95,7.55,40,,,,,,,,,,,,
200717737,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,6,10,1,,24.9,267,,0.13,,7.34,7.6,24.1,264,,0.13,,6.95,7.55,45,,,,,,,,,,,,
200717738,12,25,6/28/2007,6,28,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,6,10,1,,24.9,267,,0.13,,7.34,7.6,24.1,264,,0.13,,6.95,7.55,45,,,,,,,,,,,,
200717739,12,25,6/29/2007,6,29,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,1,10,1,,24.52,279,,0.13,,7.09,7.69,24.53,279,,0.13,,7.05,7.69,47,,,,,,,,,,,,
200717740,12,25,6/29/2007,6,29,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,1,10,1,,24.52,279,,0.13,,7.09,7.69,24.53,279,,0.13,,7.05,7.69,45,,,,,,,,,,,,
200717741,12,25,6/29/2007,6,29,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,1,10,1,,24.52,279,,0.13,,7.09,7.69,24.53,279,,0.13,,7.05,7.69,60,,,,,,,,,,,,
200717742,12,25,6/29/2007,6,29,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,1,10,1,,24.52,279,,0.13,,7.09,7.69,24.53,279,,0.13,,7.05,7.69,45,,,,,,,,,,,,
200717743,12,25,6/29/2007,6,29,2007,ROGERS POINT,80,3,3,,,,,4,1,3,1,,24.76,264,,0.12,,7.14,7.67,24.13,259,,0.12,,6.81,7.62,45,,,,,,,,,,,,
200717744,12,25,6/29/2007,6,29,2007,ROGERS POINT,80,3,3,,,,,4,1,3,1,,24.76,264,,0.12,,7.14,7.67,24.13,259,,0.12,,6.81,7.62,45,,,,,,,,,,,,
200717745,12,25,6/29/2007,6,29,2007,ROGERS POINT,80,1,3,,,,,4,1,3,1,,24.76,264,,0.12,,7.14,7.67,24.13,259,,0.12,,6.81,7.62,60,,,,,,,,,,,,
200717746,12,25,6/29/2007,6,29,2007,ROGERS POINT,80,1,3,,,,,4,1,3,1,,24.76,264,,0.12,,7.14,7.67,24.13,259,,0.12,,6.81,7.62,60,,,,,,,,,,,,
200717747,12,26,7/2/2007,7,2,2007,STURGEON POINT,91,3,3,,,,,3,8,15,2,,23.93,288,,0.14,,,7.31,23.95,288,,0.14,,,7.5,45,,,,,,,,,,,,
200717748,12,26,7/2/2007,7,2,2007,STURGEON POINT,91,3,3,,,,,3,8,10,2,,23.93,288,,0.14,,,7.31,23.95,288,,0.14,,,7.5,40,,,,,,,,,,,,
200717749,12,26,7/2/2007,7,2,2007,STURGEON POINT,91,3,3,,,,,3,8,10,2,,23.93,288,,0.14,,,7.31,23.95,288,,0.14,,,7.5,32,,drift net,,,,,,,,,,
200717750,12,26,7/2/2007,7,2,2007,STURGEON POINT,91,3,3,,,,,3,8,10,2,,23.93,288,,0.14,,,7.31,23.95,288,,0.14,,,7.5,50,,,,,,,,,,,,
200717751,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,5,1,,24.55,286,,0.14,,6.2,7.7,24.49,286,,0.14,,6.16,7.62,65,,,,,,,,,,,,
200717752,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.55,286,,0.14,,6.2,7.7,24.49,286,,0.14,,6.16,7.62,70,,,,,,,,,,,,
200717753,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.55,286,,0.14,,6.2,7.7,24.49,286,,0.14,,6.16,7.62,60,,,,,,,,,,,,
200717754,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,4,5,3,1,,24.55,286,,0.14,,6.2,7.7,24.49,286,,0.14,,6.16,7.62,55,,,,,,,,,,,,
200717755,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,2,6,10,2,,25.02,299,,0.14,,6.65,7.67,24.68,297,,0.14,,6.45,7.58,70,,,,,,,,,,,,
200717756,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,2,6,10,2,,25.02,299,,0.14,,6.65,7.67,24.68,297,,0.14,,6.45,7.58,60,,,,,,,,,,,,
200717757,12,27,7/9/2007,7,9,2007,NORRIE PIONT - AFRAME HOUSE,83,3,3,,,,,2,6,10,2,,25.02,299,,0.14,,6.65,7.67,24.68,297,,0.14,,6.45,7.58,65,,,,,,,,,,,,
200717758,12,27,7/10/2007,7,10,2007,CRUM ELBOW,81,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,45,,,,,,,,,,,,
200717759,12,27,7/10/2007,7,10,2007,CRUM ELBOW,81,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
200717760,12,27,7/10/2007,7,10,2007,CRUM ELBOW,81,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
200717761,12,27,7/10/2007,7,10,2007,CRUM ELBOW,81,3,3,,,,,1,0,0,1,,,,,,,,,,,,,,,,45,,,,,,,,,,,,
200717762,12,27,7/10/2007,7,10,2007,CIA,77,1,3,,,,,1,5,3,1,,,,,,,,,,,,,,,,45,,,,,,,,,,,,
